dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,tags/0,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,video_view_count,location,tags/1,tags/2,comments_disabled,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4aaa9d1d2aa6aa7e6936d31b139ade4/5C7E84B0/t51.2885-15/e35/43672695_172981383644014_8840885256462535865_n.jpg,59,59,"Me perdoem o overpost desse show histórico! Impossível resistir! Roger Waters: um show político do início ao fim, conforme quem gosta e conhece a sua biografia já esperava. O maior espetáculo da terra, cheio de belas imagens, o melhor som de todos os tempos e a grande mensagem: SEJA HUMANO! Sejamos humanos! ❤️
#rogerwaters #rogerwatersbh #together #loveu #tbtdedomingo #rock #rocknroll #thewall #tbt #usandthemtour #behuman #sejahumano #maisamorporfavor #maisamor #direitoshumanos #resist #resistencia #music",7,1898338588250461406,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,1291807849,BpYQONgFdTe,resist,1540519616,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7eeb140c2959d583db21ce658273bc43/5C6D9CF2/t51.2885-15/e35/s150x150/43672695_172981383644014_8840885256462535865_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/37ee8a6f6ee92e35c4414b3fb5f5d29c/5C70A2B8/t51.2885-15/e35/s240x240/43672695_172981383644014_8840885256462535865_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/eb4e4506cc566d25748d3d0b32bcb227/5C745C02/t51.2885-15/e35/s320x320/43672695_172981383644014_8840885256462535865_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b4510974d2d14df5dac4ce526662944c/5C820458/t51.2885-15/e35/s480x480/43672695_172981383644014_8840885256462535865_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/07db2228848fc27e6e6276b6227a93c7/5C6E9155/t51.2885-15/sh0.08/e35/s640x640/43672695_172981383644014_8840885256462535865_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/07db2228848fc27e6e6276b6227a93c7/5C6E9155/t51.2885-15/sh0.08/e35/s640x640/43672695_172981383644014_8840885256462535865_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4aaa9d1d2aa6aa7e6936d31b139ade4/5C7E84B0/t51.2885-15/e35/43672695_172981383644014_8840885256462535865_n.jpg,,,maisamorporfavor,sejahumano,false,rogerwatersbh,rogerwaters,resistencia,tbt,together,behuman,https://instagram.fplu4-1.fna.fbcdn.net/vp/4b205f406e475621e21926bacce1cdec/5C8C2C4E/t51.2885-15/e35/43058171_1155705647929538_7677967362145002152_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/89c305ba1358ec2c8e1518f51af55a23/5C8FBCA0/t51.2885-15/e35/44587992_1130423230439008_2203757405189174655_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/be2dfbcecf916b3e8d462745decb750e/5CAED675/t51.2885-15/e35/43778830_358100168260791_1927910959924941817_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf27349732f542bf68afaf6fa27cae27/5CACB91B/t51.2885-15/e35/43447813_346106876138760_906333732406826154_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d699957be46afcde865cea6b3fdec85/5C7D1D01/t51.2885-15/e35/44749851_1059432190892637_4899001586231437908_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/06896a09333d3bb4854a81f804c3bea1/5C8DF114/t51.2885-15/e35/43613408_1157139427784190_7992225761532133112_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/52bc3d78622b8d5e64a9757fce220540/5BF58C95/t50.2886-16/44769582_256461215071439_8513131725082488081_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/849abf3ac959d6188236c4d0ea962232/5BF573A6/t50.2886-16/43181733_348553839050154_6486209895972180764_n.mp4,https://instagram.fplu4-1.fna.fbcdn.net/vp/b82de1003a4a4d91373ba11e9909f7d3/5BF5B75A/t50.2886-16/44163014_319754998838611_3958848265157583067_n.mp4,loveu,direitoshumanos,thewall,rocknroll,music,tbtdedomingo,rock,maisamor,usandthemtour,,,,,
1076,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/be5ac50a994a4e584a3feaa9e6753c89/5C83B35C/t51.2885-15/e35/43621861_774828622874595_3961658183419064798_n.jpg,72,72,"Quando eu disse pro Gabriel que seria um dos melhores dias da vida dele, senão o melhor, ele fez uma carinha de desconfiado... depois do show??? Não só deixou tirar fotos dele (raridade), como mandou até beijinho!!!! Ver a melhor carinha de satisfação do mundo e ainda dizendo: “Eu AMEI”, não tem preço! #oprimeiroshowagentenuncaesquece #showdoano #showdoseculo #rogerwaters #rogerwatersbh #family #together #loveu #amovcs #tbtdedomingo #rock #rocknroll #thewall #tbt #usandthemtour #pinkfloyd #irmao #meuamor #brodher #music #behuman #sejahumano #maisamorporfavor",5,1898330333919001916,false,,,,,,1291807849,BpYOWGDlz08,maisamorporfavor,1540518632,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc82457351228ac4720c56a6a4a21679/5C8D6A27/t51.2885-15/e35/c2.0.1076.1076/s150x150/43621861_774828622874595_3961658183419064798_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c490201510c3134a7535f23b3fc8573e/5C7D856D/t51.2885-15/e35/c2.0.1076.1076/s240x240/43621861_774828622874595_3961658183419064798_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/91ad22694d34039ff40df08d3b9b3221/5C73D9D7/t51.2885-15/e35/c2.0.1076.1076/s320x320/43621861_774828622874595_3961658183419064798_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c0b3ffb4e4e80a7c9e267947038f1928/5C76318D/t51.2885-15/e35/c2.0.1076.1076/s480x480/43621861_774828622874595_3961658183419064798_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e0980026cff909ad870baf649159ee0/5C7FBB2D/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/43621861_774828622874595_3961658183419064798_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e0980026cff909ad870baf649159ee0/5C7FBB2D/t51.2885-15/sh0.08/e35/c2.0.1076.1076/s640x640/43621861_774828622874595_3961658183419064798_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/be5ac50a994a4e584a3feaa9e6753c89/5C83B35C/t51.2885-15/e35/43621861_774828622874595_3961658183419064798_n.jpg,,,rogerwatersbh,showdoano,false,sejahumano,family,amovcs,music,oprimeiroshowagentenuncaesquece,rogerwaters,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2ef35aeb036b73e8ca460afc0dc8f06/5C73C142/t51.2885-15/e35/43778725_481492202339167_8435322928530777898_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/82d07ee1d7bb132bda15d3a146eff0ae/5C8AF022/t51.2885-15/e35/44000248_135262327437429_721109622098126794_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/560c6fb9f5d96f23a58da30d49f4d19d/5C8355D9/t51.2885-15/e35/43535753_188875165346968_6136343382826938702_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/856ebbab71b8e323d3b8dbe7151347db/5C7A2265/t51.2885-15/e35/44453409_321887651944627_4726536781449903760_n.jpg,,,,,,tbt,rocknroll,tbtdedomingo,pinkfloyd,irmao,behuman,together,showdoseculo,loveu,thewall,meuamor,rock,brodher,usandthemtour
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/73369caf047ea6df84b4b4d114b92a86/5C842B57/t51.2885-15/e35/43818048_165686757708880_2959952040416531358_n.jpg,35,35,"Meu ❤️ é desses dois! Amor maior não há na minha vidinha colorida! 💕💗💖
#rogerwaters #rogerwatersbh #family #together #loveu #amovcs #tbtdedomingo #rock #rocknroll #thewall #tbt #usandthemtour #pinkfloyd #behuman #sejahumano #maisamorporfavor",1,1898327066975453713,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213255513,"Belo Horizonte, Brazil",belo-horizonte-brazil,1291807849,BpYNmjelMIR,maisamorporfavor,1540518242,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/cfff25aa90aaa5a0b132bf7dd253a445/5C720A15/t51.2885-15/e35/s150x150/43818048_165686757708880_2959952040416531358_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/eee2861c735bf82248a9492f0fbb0e10/5C7BC75F/t51.2885-15/e35/s240x240/43818048_165686757708880_2959952040416531358_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e7b119fe59fdb287b8a2a6a68252de6e/5CB201E5/t51.2885-15/e35/s320x320/43818048_165686757708880_2959952040416531358_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5606f7f990fe0085b8e777a1c360f06/5CB201BF/t51.2885-15/e35/s480x480/43818048_165686757708880_2959952040416531358_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/013585e212d070ce06438ac686235857/5CAFAEB2/t51.2885-15/sh0.08/e35/s640x640/43818048_165686757708880_2959952040416531358_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/013585e212d070ce06438ac686235857/5CAFAEB2/t51.2885-15/sh0.08/e35/s640x640/43818048_165686757708880_2959952040416531358_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/73369caf047ea6df84b4b4d114b92a86/5C842B57/t51.2885-15/e35/43818048_165686757708880_2959952040416531358_n.jpg,,,sejahumano,rogerwatersbh,false,family,behuman,rogerwaters,amovcs,together,tbt,,,,,,,,,,loveu,thewall,rocknroll,tbtdedomingo,rock,pinkfloyd,usandthemtour,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/82a60200ed013ef5a489429b5cb6943e/5C74020B/t51.2885-15/e35/42574486_2170113553308416_931621383812225640_n.jpg,75,75,"Eu e Ela! 💖💕💗
#rogerwaters #rogerwatersbh #family #together #loveu #amovcs #tbtdedomingo #rock #rocknroll #thewall #tbt #usandthemtour #pinkfloyd #behuman #sejahumano #maisamorporfavor",6,1898317806682077321,false,,,,,,1291807849,BpYLfzKFXiJ,maisamorporfavor,1540517138,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/21859e972e6cac5bc524edfece535d1f/5C6B30CC/t51.2885-15/e35/c0.135.1080.1080a/s150x150/42574486_2170113553308416_931621383812225640_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/2d445803dd8b99a0754522b48fdf801c/5C8B9886/t51.2885-15/e35/c0.135.1080.1080a/s240x240/42574486_2170113553308416_931621383812225640_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f10059dc90b1a49e82ff7ecd61cc4b9d/5C6E213C/t51.2885-15/e35/c0.135.1080.1080a/s320x320/42574486_2170113553308416_931621383812225640_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/000df3055292a1230cb8e3b01d5aed2b/5C81EC66/t51.2885-15/e35/c0.135.1080.1080a/s480x480/42574486_2170113553308416_931621383812225640_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5e6dcff2212ede662a78773656354db/5CB15307/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/42574486_2170113553308416_931621383812225640_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5e6dcff2212ede662a78773656354db/5CB15307/t51.2885-15/sh0.08/e35/c0.135.1080.1080a/s640x640/42574486_2170113553308416_931621383812225640_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/82a60200ed013ef5a489429b5cb6943e/5C74020B/t51.2885-15/e35/42574486_2170113553308416_931621383812225640_n.jpg,,,sejahumano,rogerwatersbh,false,family,behuman,rogerwaters,amovcs,together,tbt,,,,,,,,,,loveu,thewall,rocknroll,tbtdedomingo,rock,pinkfloyd,usandthemtour,,,,,,,
607,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c3add5ffbe5b4b9bbce9e3c115666c8/5CAC2F7B/t51.2885-15/e35/43732659_1939855716319357_423097617418741524_n.jpg,58,58,"Eu e Eles!!! Homens da minha vida! 💖💕💗
#rogerwaters #rogerwatersbh #family #together #loveu #amovcs #tbtdedomingo #rock #rocknroll #thewall #tbt #usandthemtour #pinkfloyd #behuman #sejahumano #maisamorporfavor",4,1898317425839251599,false,,,,,,1291807849,BpYLaQeFSCP,maisamorporfavor,1540517093,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e936fc389d0c61bef65000c7908df5b5/5C7A3C66/t51.2885-15/e35/c236.0.607.607a/s150x150/43732659_1939855716319357_423097617418741524_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/3cb08a14795c7857962f82138697b033/5C902C2C/t51.2885-15/e35/c236.0.607.607a/s240x240/43732659_1939855716319357_423097617418741524_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ee8f94811365b45235b057978411b34a/5C7FE596/t51.2885-15/e35/c236.0.607.607a/s320x320/43732659_1939855716319357_423097617418741524_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/04d544bd5963ef2915f8f1ab1dd6cc89/5C75C3CC/t51.2885-15/e35/c236.0.607.607a/s480x480/43732659_1939855716319357_423097617418741524_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a1e386a7e3e4a7a667f79ecbcaa45de/5C6B3A30/t51.2885-15/e35/c236.0.607.607a/43732659_1939855716319357_423097617418741524_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9a1e386a7e3e4a7a667f79ecbcaa45de/5C6B3A30/t51.2885-15/e35/c236.0.607.607a/43732659_1939855716319357_423097617418741524_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c3add5ffbe5b4b9bbce9e3c115666c8/5CAC2F7B/t51.2885-15/e35/43732659_1939855716319357_423097617418741524_n.jpg,,,sejahumano,rogerwatersbh,false,family,behuman,rogerwaters,amovcs,together,tbt,,,,,,,,,,loveu,thewall,rocknroll,tbtdedomingo,rock,pinkfloyd,usandthemtour,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1420f4d65cf75bc4d06810f659d78fe4/5CADE43E/t51.2885-15/e35/44924599_192472434979466_8568146358383742262_n.jpg,64,64,"Família buscapé no show do ano! 
#rogerwaters #rogerwatersbh #family #together #loveu #amovcs #tbtdedomingo #rock #rocknroll #thewall #tbt #usandthemtour #pinkfloyd #behuman #sejahumano #maisamorporfavor",4,1898316736790742018,false,"{""street_address"": ""Avenida Ant\u00f4nio Abrah\u00e3o Caram, 1001, S\u00e3o Jos\u00e9"", ""zip_code"": ""31275-000"", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,234399063,Estádio Mineirão,estadio-mineirao,1291807849,BpYLQOvl0QC,maisamorporfavor,1540517011,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3af4cff0bf0840b18e8b48985159f177/5C71597C/t51.2885-15/e35/s150x150/44924599_192472434979466_8568146358383742262_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/484588d0070bbd3d9d82c892b656b817/5C79B236/t51.2885-15/e35/s240x240/44924599_192472434979466_8568146358383742262_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/31f3eece2d86fbca887ddfcbdb41dc51/5CB0758C/t51.2885-15/e35/s320x320/44924599_192472434979466_8568146358383742262_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/52254ddb55b1c2d69cb49f6165fc638a/5C7F01D6/t51.2885-15/e35/s480x480/44924599_192472434979466_8568146358383742262_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0b536826ab848a06ce01cd5f0be866c/5C724DDB/t51.2885-15/sh0.08/e35/s640x640/44924599_192472434979466_8568146358383742262_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0b536826ab848a06ce01cd5f0be866c/5C724DDB/t51.2885-15/sh0.08/e35/s640x640/44924599_192472434979466_8568146358383742262_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1420f4d65cf75bc4d06810f659d78fe4/5CADE43E/t51.2885-15/e35/44924599_192472434979466_8568146358383742262_n.jpg,,,sejahumano,rogerwatersbh,false,family,behuman,rogerwaters,amovcs,together,tbt,,,,,,,,,,loveu,thewall,rocknroll,tbtdedomingo,rock,pinkfloyd,usandthemtour,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/20716f4df3ea9115b26039444741e240/5CAF17B7/t51.2885-15/e35/43816392_181216276094402_4936803208309474621_n.jpg,61,61,Like a dream ⏪  #rogerwaters #pinkfloyd #memories #forever #rogerwatersbh #rogerwatersbrasil2018 💙,7,1898287415787695742,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213255513,"Belo Horizonte, Brazil",belo-horizonte-brazil,223739867,BpYEljbnq5-,forever,1540513515,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c43a97c31bc2070c697c6ffc63521f0c/5C7D91F5/t51.2885-15/e35/s150x150/43816392_181216276094402_4936803208309474621_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/4bad38ee4af09cd2cf0b1bdb16ae6230/5C749EBF/t51.2885-15/e35/s240x240/43816392_181216276094402_4936803208309474621_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d7d42f9888859928ce7aa30a03a5ab13/5CAC8A05/t51.2885-15/e35/s320x320/43816392_181216276094402_4936803208309474621_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/69ca85d44ebcee55e14f4a1ad80930b4/5C81315F/t51.2885-15/e35/s480x480/43816392_181216276094402_4936803208309474621_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/43d07c3160b3fb003aa5a3946b6eeaeb/5C8D5752/t51.2885-15/sh0.08/e35/s640x640/43816392_181216276094402_4936803208309474621_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/43d07c3160b3fb003aa5a3946b6eeaeb/5C8D5752/t51.2885-15/sh0.08/e35/s640x640/43816392_181216276094402_4936803208309474621_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/20716f4df3ea9115b26039444741e240/5CAF17B7/t51.2885-15/e35/43816392_181216276094402_4936803208309474621_n.jpg,,,rogerwatersbh,memories,false,rogerwaters,rogerwatersbrasil2018,pinkfloyd,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/6584b15981e1d8dde613c9c754795b62/5C76C213/t51.2885-15/e35/44199538_250108272294271_7209835030145672880_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f4a7d0609a11ea7d97bd69f2bf769a19/5C7AEA69/t51.2885-15/e35/44220338_184767525694554_5152601004204235009_n.jpg,,,,,,,,,,,,,,,,,,,,,
752,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/fb96cf035b45dafec4ff35b26263031e/5C7273CC/t51.2885-15/e35/43915400_244405776256454_2032086366837085922_n.jpg,59,59,"#TBT de um dia desses aí, que é pra não esquecer. #RogerWatersBH #RogerWaters",1,1898215729786820112,false,,,,,,1658981896,BpX0SYpAJYQ,RogerWaters,1540504970,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c5947e181749714faa93caf97d9e6d64/5C7C589B/t51.2885-15/e35/c164.0.752.752/s150x150/43915400_244405776256454_2032086366837085922_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc420b2cfc45a37a981d4aa91ea5911b/5C8DB2D1/t51.2885-15/e35/c164.0.752.752/s240x240/43915400_244405776256454_2032086366837085922_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/0c5a30f66ab81c37b3677f069d7ef1e8/5CAD786B/t51.2885-15/e35/c164.0.752.752/s320x320/43915400_244405776256454_2032086366837085922_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa9c8cf9e5c657478ab71bec738b425f/5C8EA231/t51.2885-15/e35/c164.0.752.752/s480x480/43915400_244405776256454_2032086366837085922_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/55a39ff36651dda8a62cc836775a6e20/5C83FD91/t51.2885-15/sh0.08/e35/c164.0.752.752/s640x640/43915400_244405776256454_2032086366837085922_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/55a39ff36651dda8a62cc836775a6e20/5C83FD91/t51.2885-15/sh0.08/e35/c164.0.752.752/s640x640/43915400_244405776256454_2032086366837085922_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/fb96cf035b45dafec4ff35b26263031e/5C7273CC/t51.2885-15/e35/43915400_244405776256454_2032086366837085922_n.jpg,,,TBT,RogerWatersBH,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7d202c69109f610fa2536445b355625/5C815AC2/t51.2885-15/e35/43913896_351996195556371_1123155656205921163_n.jpg,41,41,"""Se você não pode ser forte seja pelo menos humana"" #rogerwatersbh",1,1898156681152231397,false,,,,,,180983788,BpXm3HUHPfl,rogerwatersbh,1540497931,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a2b9527f45a98b9d8744b093fca1db02/5C75F0BA/t51.2885-15/e35/c236.0.608.608/s150x150/43913896_351996195556371_1123155656205921163_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/751d38a840e85aba6ac14c34ee89a3f0/5CAC21F0/t51.2885-15/e35/c236.0.608.608/s240x240/43913896_351996195556371_1123155656205921163_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3723b77b37f21254501ac633af05beb6/5C8D0B4A/t51.2885-15/e35/c236.0.608.608/s320x320/43913896_351996195556371_1123155656205921163_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc0392108d2ea2d3d6bf1c041eecfd68/5CB04910/t51.2885-15/e35/c236.0.608.608/s480x480/43913896_351996195556371_1123155656205921163_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/62f0306e84f96721613190704c0d8158/5C6DF7AB/t51.2885-15/e35/c236.0.608.608/43913896_351996195556371_1123155656205921163_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/62f0306e84f96721613190704c0d8158/5C6DF7AB/t51.2885-15/e35/c236.0.608.608/43913896_351996195556371_1123155656205921163_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7d202c69109f610fa2536445b355625/5C815AC2/t51.2885-15/e35/43913896_351996195556371_1123155656205921163_n.jpg,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/7afb2b04cce569b65d9a2fff2985ef9a/5CAE5D38/t51.2885-15/e35/43816434_1958274457599789_8282335583660506286_n.jpg,15,15,"Show Roger Waters, BH. Colors. #pinkfloyd #rogerwaters #rogerwatersbh #show #colors #cores #artistascomumqueamais",2,1898087877947397795,false,,,,,,3174157228,BpXXN5Vh5aj,rogerwatersbh,1540489729,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/7321ede1a10e29edfe8e08b9d6a890b5/5C754B07/t51.2885-15/e35/s150x150/43816434_1958274457599789_8282335583660506286_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/81b59101a1dcee6210c9505d032399b4/5CACB701/t51.2885-15/e35/s240x240/43816434_1958274457599789_8282335583660506286_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/8790d9e66dc702ecd833231645e396f8/5CAC887F/t51.2885-15/e35/s320x320/43816434_1958274457599789_8282335583660506286_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/79823f99bd6e3a5fa456316e3d3c2804/5C75B338/t51.2885-15/e35/s480x480/43816434_1958274457599789_8282335583660506286_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8936ca7b821b5fb88b4afcb58f4dacf0/5C741C82/t51.2885-15/sh0.08/e35/s640x640/43816434_1958274457599789_8282335583660506286_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8936ca7b821b5fb88b4afcb58f4dacf0/5C741C82/t51.2885-15/sh0.08/e35/s640x640/43816434_1958274457599789_8282335583660506286_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7afb2b04cce569b65d9a2fff2985ef9a/5CAE5D38/t51.2885-15/e35/43816434_1958274457599789_8282335583660506286_n.jpg,,,show,rogerwaters,false,colors,artistascomumqueamais,cores,pinkfloyd,,,,,,,,,,,,,,,,,,,,,,,,,
