dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,location/address_json,location/has_public_page,location/id,location/name,location/slug,urls/1,urls/2,urls/3,urls/4,comments_disabled,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,video_view_count,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,urls/5,urls/6,urls/7,urls/8,urls/9,tags/28,tags/29
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1e595ed94731d0fb8fac2954c3d7a27/5CB18E17/t51.2885-15/e35/45488130_437215756809448_974334535811436330_n.jpg,114,114,"Judas Priest em Belo Horizonte | Richie Faulkner

#bh #musicphotography #livemusic #concertphotography #heavymetal #teamcanon #fotografos_brasileiros #fotografosbh #solidrock #solidrockfestival #judaspriest #richiefaulkner #guitar #guitarlovers #guitarist",1,1916076173046565002,false,,2027455646,BqXRSCpB8iK,guitar,livemusic,guitarist,heavymetal,musicphotography,fotografos_brasileiros,judaspriest,1542634101,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/90c310584488c542bb1092876a493191/5C8EBF85/t51.2885-15/e35/s150x150/45488130_437215756809448_974334535811436330_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c27f7d49cdec4e2207553a0085430796/5CB1B330/t51.2885-15/e35/s240x240/45488130_437215756809448_974334535811436330_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d0d5d692134ebbc6d05bf7965dea242/5C826E88/t51.2885-15/e35/s320x320/45488130_437215756809448_974334535811436330_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/aa1c03db3d85af4d5758ff4efa43efb7/5C7D13D4/t51.2885-15/e35/s480x480/45488130_437215756809448_974334535811436330_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/35a8201219e338b9292f57448b6fe456/5C7F0164/t51.2885-15/sh0.08/e35/s640x640/45488130_437215756809448_974334535811436330_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/35a8201219e338b9292f57448b6fe456/5C7F0164/t51.2885-15/sh0.08/e35/s640x640/45488130_437215756809448_974334535811436330_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f1e595ed94731d0fb8fac2954c3d7a27/5CB18E17/t51.2885-15/e35/45488130_437215756809448_974334535811436330_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,342724485,Chevrolet Hall (Belo Horizonte),chevrolet-hall-belo-horizonte,,,,,false,bh,fotografosbh,richiefaulkner,teamcanon,guitarlovers,solidrock,concertphotography,solidrockfestival,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/f35ab0e8df501817c2eaa4dfc0b52708/5C821DE6/t51.2885-15/e35/44903175_621642104984432_349600630840790141_n.jpg,103,103,Hdc Solid Rock Festival #humodelcairo #solidrockfestival #solidrumsargentina #paiste #paistelatinoamerica #pantercase @pantercaseok @paistelatinoamerica @solidrums_argentina #stoner #postodo #,2,1915637722947340506,false,,203857118,BqVtlwKnUja,stoner,paistelatinoamerica,paiste,pantercase,postodo,humodelcairo,solidrumsargentina,1542581833,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a417f0d76cc40533338ec12e8766dcf4/5CAC6C74/t51.2885-15/e35/s150x150/44903175_621642104984432_349600630840790141_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c13d0f8c2847e06f1db9612821cff46e/5C6B5DC1/t51.2885-15/e35/s240x240/44903175_621642104984432_349600630840790141_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/278f31226bb39572171bb842c4709fab/5C788E79/t51.2885-15/e35/s320x320/44903175_621642104984432_349600630840790141_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/665bc05eb6e5ec42dcc246aec83bb388/5C7CD725/t51.2885-15/e35/s480x480/44903175_621642104984432_349600630840790141_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/948d055de0d8ab88f3536970e204934b/5C7D2195/t51.2885-15/sh0.08/e35/s640x640/44903175_621642104984432_349600630840790141_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/948d055de0d8ab88f3536970e204934b/5C7D2195/t51.2885-15/sh0.08/e35/s640x640/44903175_621642104984432_349600630840790141_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f35ab0e8df501817c2eaa4dfc0b52708/5C821DE6/t51.2885-15/e35/44903175_621642104984432_349600630840790141_n.jpg,"{""street_address"": ""Avenida Constituyentes"", ""zip_code"": ""1638"", ""city_name"": ""Buenos Aires, Argentina"", ""region_name"": """", ""country_code"": ""AR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1019934352,"Tecnopolis. Buenos Aires, Argentina",tecnopolis-buenos-aires-argentina,,,,,false,solidrockfestival,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1ad3ffba513f0bcbd3db43efb30ea3b/5CB1E2C3/t51.2885-15/e35/44906196_2147916608791793_2134244461595957434_n.jpg,38,38,"Não tem motivo pra postar.
Não é aniversário, dia dos namorados, etc e etc.
Tirei essa foto semana passada um pouco antes do show do alice in chains começar.
Me bateu uma coisa, tipo, eu amo tanto esse cara.
Posso te amar sem freio. Posso te amar sem sinal vermelho.
Você é a razão de tudo, de tudo que eu realmente preciso.
Eu nunca imaginei na vida que fosse ter alguem como você pra andar do meu lado.
Esses dias foram tão difíceis, e você me deu tanta força e tanto amor.
Você é meu melhor amigo.
Você é meu parceiro pra tudo.
Meu amor não é só de marido e mulher, é de ter um ser humano tão humano pertinho de mim.
E eu, todos os dias pergunto: “Por que você gosta tanto de mim?! Olha como eu sou! Cheia de probleminha, toda errada...”
Daí você coloca meu cabelo pra trás, beija minha testa e diz: “Bru, para de se colocar pra baixo. Você é perfeita do jeito que você é”.
Daí me derreto toda, né?!
Hoje eu falei pra vc que eu quero morrer antes porque não vou aguentar viver sem você.
Obrigada mais uma vez por esses dias, tá?!
Te amo muito e muito e muito! 🖤
#love #forever #aliceinchains #allianzparque #solidrockfestival",3,1914904976428099102,false,,281785628,BqTG-4yn-Ye,forever,love,aliceinchains,allianzparque,solidrockfestival,,,1542494483,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/448ce11e823a06a4f456faad76dbbfed/5C6D5621/t51.2885-15/e35/c107.0.640.640/s150x150/44906196_2147916608791793_2134244461595957434_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a6f72f06a14a368c9e7e010c4ad335ce/5C6ABB27/t51.2885-15/e35/c107.0.640.640/s240x240/44906196_2147916608791793_2134244461595957434_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/551a2a80a275b66b0fc490b991323735/5CB03759/t51.2885-15/e35/c107.0.640.640/s320x320/44906196_2147916608791793_2134244461595957434_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/373a5c849683eaab557d4d451f0bf861/5C77FA1E/t51.2885-15/e35/c107.0.640.640/s480x480/44906196_2147916608791793_2134244461595957434_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/287b7e7cd9b390e04f94b664317c5032/5CAD2327/t51.2885-15/e35/c107.0.640.640/44906196_2147916608791793_2134244461595957434_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/287b7e7cd9b390e04f94b664317c5032/5CAD2327/t51.2885-15/e35/c107.0.640.640/44906196_2147916608791793_2134244461595957434_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1ad3ffba513f0bcbd3db43efb30ea3b/5CB1E2C3/t51.2885-15/e35/44906196_2147916608791793_2134244461595957434_n.jpg,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5230b733de667f35ae6c1b49377ccc2/5C779C83/t51.2885-15/e35/45339931_792087611138641_6588317172940253076_n.jpg,83,83,Judas Priest!! @robhalfordlegacy @judaspriest,11,1914885266326609640,false,,2024710317,BqTCgEVBt7o,,,,,,,,1542492133,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e548defa27201c99ba014940ee5c9fac/5C7FCBC1/t51.2885-15/e35/s150x150/45339931_792087611138641_6588317172940253076_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c42db1e3929fb144ee2d70243c795f03/5C7B868B/t51.2885-15/e35/s240x240/45339931_792087611138641_6588317172940253076_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/51843474aca38a630ea1b57de0e73aa2/5C843231/t51.2885-15/e35/s320x320/45339931_792087611138641_6588317172940253076_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1f044ace18990b743caefec689f7e38e/5C7C296B/t51.2885-15/e35/s480x480/45339931_792087611138641_6588317172940253076_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/196cdac3cd65429e503de487d03a9b76/5C81EF66/t51.2885-15/sh0.08/e35/s640x640/45339931_792087611138641_6588317172940253076_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/196cdac3cd65429e503de487d03a9b76/5C81EF66/t51.2885-15/sh0.08/e35/s640x640/45339931_792087611138641_6588317172940253076_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d5230b733de667f35ae6c1b49377ccc2/5C779C83/t51.2885-15/e35/45339931_792087611138641_6588317172940253076_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213255513,"Belo Horizonte, Brazil",belo-horizonte-brazil,https://instagram.fplu4-1.fna.fbcdn.net/vp/976dac91e48c38dc1dab5e0f603b0df3/5C804106/t51.2885-15/e35/43641326_529855660760015_4730523297381148386_n.jpg,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2fa18a526b9ffb5c77fea06fe4eb650/5C773939/t51.2885-15/e35/43493213_333831280737397_3543572123036479363_n.jpg,48,48,"Los tesoritos del Solid de este año de dos rubias que amo:
- Dos púas de Jerry que no llegué a agarrar (y tiró en mi cara) me las dieron dos unknown men, yo no se las pedí, gracias hermanos del metal, los quiero.🖤 (?)
- Dos púas de Richie, una me la tiró él, y la otra estaba en el dobladillo de mi pantalón y no lo supe hasta que me lo saqué. #jesusthings

Nada, a veces la vida te da, y a veces te saca. 🤷🏽‍♀️ #blessed #aliceinchains #jerrycantrell #judaspriest #richiefaulkner #solidrockfestival #mirámamá",3,1914226074109526297,false,,1511717850,BqQsnjvFsEZ,jerrycantrell,aliceinchains,mirámamá,jesusthings,judaspriest,blessed,richiefaulkner,1542413552,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ae1e203bbc01cb82a53b844a02afce54/5C6B63EC/t51.2885-15/e35/c180.0.720.720/s150x150/43493213_333831280737397_3543572123036479363_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/d1d5a90e35f63f69b3e2811082a7a327/5C77BCA6/t51.2885-15/e35/c180.0.720.720/s240x240/43493213_333831280737397_3543572123036479363_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/7e4f7af4f0d7856356ee6691eaa444cb/5C6DDA1C/t51.2885-15/e35/c180.0.720.720/s320x320/43493213_333831280737397_3543572123036479363_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/57fcd4efa0202f5fbd07b16f0d98815d/5C832C46/t51.2885-15/e35/c180.0.720.720/s480x480/43493213_333831280737397_3543572123036479363_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/819d542448bbd587c325db9c8f8febd1/5C7C1DE6/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/43493213_333831280737397_3543572123036479363_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/819d542448bbd587c325db9c8f8febd1/5C7C1DE6/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/43493213_333831280737397_3543572123036479363_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e2fa18a526b9ffb5c77fea06fe4eb650/5C773939/t51.2885-15/e35/43493213_333831280737397_3543572123036479363_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Buenos Aires, Argentina"", ""region_name"": """", ""country_code"": ""AR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,11404497,"Buenos Aires, Argentina",buenos-aires-argentina,,,,,false,solidrockfestival,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a0f02362b650ab2ae2826a3d81446a4/5BF5BD2C/t51.2885-15/e15/44831916_203078840613982_6013065009708113731_n.jpg,73,73,"Friday!! This is a clip of painkiller from the judas priest/alice in chains show a couple of weeks back in Buenos Aires.
Have fun guys👊🏻🤘🏻#live #solidrock #argentina",9,1914222974477399383,true,,6651440696,BqQr6c-nfVX,live,solidrock,argentina,,,,,1542413257,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/faed4303802d75bc5b39a292c618965f/5BF5CA98/t51.2885-15/e15/c157.0.405.405/s150x150/44831916_203078840613982_6013065009708113731_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a99fad28bfb919e79f83a260a52ee04a/5BF57712/t51.2885-15/e15/c157.0.405.405/s240x240/44831916_203078840613982_6013065009708113731_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/25a87d0994dc8ba2e978cd058a663a0e/5BF5D4A8/t51.2885-15/e15/c157.0.405.405/s320x320/44831916_203078840613982_6013065009708113731_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/49401ce6b6e6ef53a09d0e12f1216490/5BF55DEF/t51.2885-15/e15/c157.0.405.405/44831916_203078840613982_6013065009708113731_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/49401ce6b6e6ef53a09d0e12f1216490/5BF55DEF/t51.2885-15/e15/c157.0.405.405/44831916_203078840613982_6013065009708113731_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/49401ce6b6e6ef53a09d0e12f1216490/5BF55DEF/t51.2885-15/e15/c157.0.405.405/44831916_203078840613982_6013065009708113731_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/117e52d4ac870fb6c369370429d15a77/5BF579CC/t50.2886-16/46025551_257607554924289_1276635048270888960_n.mp4,"{""street_address"": ""Avenida Constituyentes"", ""zip_code"": ""1638"", ""city_name"": ""Buenos Aires, Argentina"", ""region_name"": """", ""country_code"": ""AR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,1019934352,"Tecnopolis. Buenos Aires, Argentina",tecnopolis-buenos-aires-argentina,,,,,false,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
852,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/a18376b264364f09f6ca13d04a70e627/5CB24991/t51.2885-15/e35/43914083_361851261254773_6031808683327412223_n.jpg,192,192,"Judas Priest em Belo Horizonte

#bh #musicphotography #livemusic #concertphotography #heavymetal #teamcanon #fotografos_brasileiros #fotografosbh #solidrock #solidrockfestival #judaspriest #robhalford",8,1914111172450479814,false,,2027455646,BqQSfhOhG7G,livemusic,heavymetal,musicphotography,fotografos_brasileiros,judaspriest,bh,robhalford,1542399854,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/a71426c5a470584a81a1e0163cef5574/5C8EE792/t51.2885-15/e35/c114.0.852.852/s150x150/43914083_361851261254773_6031808683327412223_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/de090b97ef2a98637bbea5edfbc23cb2/5C8435D8/t51.2885-15/e35/c114.0.852.852/s240x240/43914083_361851261254773_6031808683327412223_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/70bc2b1d00dae0bb943eac1d29c25ce7/5C74C962/t51.2885-15/e35/c114.0.852.852/s320x320/43914083_361851261254773_6031808683327412223_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8292b6d5ad0205b3dd607a77de52215f/5CB24438/t51.2885-15/e35/c114.0.852.852/s480x480/43914083_361851261254773_6031808683327412223_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f93acf586eb80faaee2e5c834e5342eb/5C74B798/t51.2885-15/sh0.08/e35/c114.0.852.852/s640x640/43914083_361851261254773_6031808683327412223_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f93acf586eb80faaee2e5c834e5342eb/5C74B798/t51.2885-15/sh0.08/e35/c114.0.852.852/s640x640/43914083_361851261254773_6031808683327412223_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a18376b264364f09f6ca13d04a70e627/5CB24991/t51.2885-15/e35/43914083_361851261254773_6031808683327412223_n.jpg,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,342724485,Chevrolet Hall (Belo Horizonte),chevrolet-hall-belo-horizonte,,,,,false,fotografosbh,teamcanon,solidrock,concertphotography,solidrockfestival,,,,,,,,,,,,,,,,,,,,,,,,
422,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/7a4067de36237fa4424f27aa1962648e/5BF5B6C5/t51.2885-15/e35/42645376_307141913345133_5517311104335657698_n.jpg,21,21,"Eu já bati tanto a cabeça com essa música nos fest aqui na região, por ser a única que poucas vezes tocam deles. E é claro que eu iria fazer o mesmo no show, por mais que eu queria ter escutado outras músicas no lugar dela, eram ELES tocando e eu estava vendo ao vivo. Ai ai, que dia foi esse gente 💜
#aliceinchains #solidrockfestival #solidrock #solidrock2018 #aliceinchains",1,1913937294945821145,true,,3275202002,BqPq9RLniHZ,aliceinchains,solidrock,solidrock2018,solidrockfestival,,,,1542379272,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/3de9a1976be4dbf4d3875eaa56a6235d/5BF5CA6C/t51.2885-15/e35/c157.0.406.406/s150x150/42645376_307141913345133_5517311104335657698_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a885690b13e43bc9c1c783a45110e1a0/5BF5DCE6/t51.2885-15/e35/c157.0.406.406/s240x240/42645376_307141913345133_5517311104335657698_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/df640f704eec85fc3d10de865fa07e79/5BF5E11C/t51.2885-15/e35/c157.0.406.406/s320x320/42645376_307141913345133_5517311104335657698_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7ff67e6b533ccb545a1d340bd1438e4/5BF5AEEE/t51.2885-15/e35/c157.0.406.406/42645376_307141913345133_5517311104335657698_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7ff67e6b533ccb545a1d340bd1438e4/5BF5AEEE/t51.2885-15/e35/c157.0.406.406/42645376_307141913345133_5517311104335657698_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7ff67e6b533ccb545a1d340bd1438e4/5BF5AEEE/t51.2885-15/e35/c157.0.406.406/42645376_307141913345133_5517311104335657698_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3c570b92dbb9786c32a07c5070737e5c/5BF58D46/t50.2886-16/45621267_352673341974835_74840316233908224_n.mp4,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""Curitiba, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,251523672,Pedreira Paulo Leminski,pedreira-paulo-leminski,,,,,false,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,
640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/236fa124a5ba9f6d46960e7b0d18d790/5C6F3363/t51.2885-15/e35/44757615_264714234192153_4508499120014025840_n.jpg,48,48,"We hope it happen soon!😃
Thank you very much Priest, Metal Gods! 🎵🎸🎤
#thepriestisback #judaspriest #firepower #firepowertour2018 #solidrockfestival #rocknroll #classicrock #heavymetal #metalmaniacs #robhalford #richiefaulkner #ianhill #andysneap #scotttravis #glenntipton #nosurrender #belohorizonte",0,1913906457046516086,false,,2104860383,BqPj8hJlYF2,metalmaniacs,heavymetal,ianhill,nosurrender,glenntipton,andysneap,judaspriest,1542375450,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9771f64c6fd32f549d06fd58b202f59d/5C762221/t51.2885-15/e35/s150x150/44757615_264714234192153_4508499120014025840_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/b7560e5181f33a70cc44916b4f235cef/5C6C716B/t51.2885-15/e35/s240x240/44757615_264714234192153_4508499120014025840_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/22bf054b2837f4745fc44137d059aa8e/5C8D2CD1/t51.2885-15/e35/s320x320/44757615_264714234192153_4508499120014025840_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6be66e9b79e1f4e56c1b4b5f295d9a69/5C8D6E8B/t51.2885-15/e35/s480x480/44757615_264714234192153_4508499120014025840_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/236fa124a5ba9f6d46960e7b0d18d790/5C6F3363/t51.2885-15/e35/44757615_264714234192153_4508499120014025840_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/236fa124a5ba9f6d46960e7b0d18d790/5C6F3363/t51.2885-15/e35/44757615_264714234192153_4508499120014025840_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/236fa124a5ba9f6d46960e7b0d18d790/5C6F3363/t51.2885-15/e35/44757615_264714234192153_4508499120014025840_n.jpg,"{""street_address"": ""Av. N. Sa. do Carmo, 230"", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,459038813,Km de Vantagens Hall,km-de-vantagens-hall,https://instagram.fplu4-1.fna.fbcdn.net/vp/bbc26e47603e74bb913d26938626dbdf/5C77DBED/t51.2885-15/e35/43385819_117590945840554_4986390225367796181_n.jpg,,,,false,robhalford,thepriestisback,belohorizonte,rocknroll,richiefaulkner,firepower,classicrock,firepowertour2018,,scotttravis,solidrockfestival,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d65a4f4f81f9aaf4aa2161052d06bb50/5C7B4D3E/t51.2885-15/e35/44346187_126578331666955_6673709937583129351_n.jpg,73,73,"Noite heavy
#solidrockfestival #judaspriest #thepriestisback #firepower #firepowertour2018 #blackstarriders #heavymetal #rocknroll #classicrock #thinlizzy",0,1913896076681094888,false,,2104860383,BqPhldrlybo,heavymetal,thinlizzy,judaspriest,thepriestisback,blackstarriders,rocknroll,firepower,1542374213,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9c7c5ee057f63e714abde4aa7703a4fa/5C807C7C/t51.2885-15/e35/s150x150/44346187_126578331666955_6673709937583129351_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/94bc3fcc6e6c09e3de3bc561c8efe7b9/5C8E9636/t51.2885-15/e35/s240x240/44346187_126578331666955_6673709937583129351_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/85b866133b43c3ef7f518bdcb3d38116/5CAF6A8C/t51.2885-15/e35/s320x320/44346187_126578331666955_6673709937583129351_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/fc89ac0c47a11cf9c9cff335c0c56177/5C7D5AD6/t51.2885-15/e35/s480x480/44346187_126578331666955_6673709937583129351_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/2be8c01a6aeec27792c434c70953d420/5C7EDEDB/t51.2885-15/sh0.08/e35/s640x640/44346187_126578331666955_6673709937583129351_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/2be8c01a6aeec27792c434c70953d420/5C7EDEDB/t51.2885-15/sh0.08/e35/s640x640/44346187_126578331666955_6673709937583129351_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d65a4f4f81f9aaf4aa2161052d06bb50/5C7B4D3E/t51.2885-15/e35/44346187_126578331666955_6673709937583129351_n.jpg,"{""street_address"": ""Av. N. Sa. do Carmo, 230"", ""zip_code"": """", ""city_name"": ""Belo Horizonte, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,459038813,Km de Vantagens Hall,km-de-vantagens-hall,,,,,false,classicrock,firepowertour2018,solidrockfestival,,,,,,,,,,,,,,,,,,,,,,,,,,
