dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location/address_json,location/has_public_page,location/id,location/name,location/slug,owner/id,shortcode,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,urls/1,tags/0,urls/2,location,tags/1,tags/2,tags/3,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,comments_disabled,urls/3,urls/4,urls/5,tags/23,tags/24,tags/25,tags/26,urls/6,urls/7,tags/27,tags/28,tags/29,urls/8,urls/9
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/bb0aacb05094f29e5c49912422d509d2/5C80F05F/t51.2885-15/e35/45686622_528959197575989_4141025071423371040_n.jpg,49,49,"solta o som, dj 🎧🎶🕺 (50 anos de realismo - Do fotorrealismo à realidade virtual, CCBB SP, até 14/01, entrada gratuita)

#ccbb #ccbbsp #realismo #sculpture #realism",0,1915477488201745256,false,"{""street_address"": ""R. \u00c1lvares Penteado, 112"", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,559243637597303,Centro Cultural Banco Do Brasil,centro-cultural-banco-do-brasil,30743035,BqVJKB7hcNo,1542562732,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b2630603a7b1fbd967cc700a437fd853/5C7EA307/t51.2885-15/e35/c0.135.1080.1080/s150x150/45686622_528959197575989_4141025071423371040_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/713a88b302ecd1f34a63f18c276ccb98/5C6FB04D/t51.2885-15/e35/c0.135.1080.1080/s240x240/45686622_528959197575989_4141025071423371040_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/e596312ae5b7e16f483494868c0c7f81/5C7A59F7/t51.2885-15/e35/c0.135.1080.1080/s320x320/45686622_528959197575989_4141025071423371040_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/6da4831375686e919530376c6698677d/5C6FFEAD/t51.2885-15/e35/c0.135.1080.1080/s480x480/45686622_528959197575989_4141025071423371040_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ef994e1ecca16c2940c0b89454a1813/5C6E4B1C/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/45686622_528959197575989_4141025071423371040_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7ef994e1ecca16c2940c0b89454a1813/5C6E4B1C/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/45686622_528959197575989_4141025071423371040_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/bb0aacb05094f29e5c49912422d509d2/5C80F05F/t51.2885-15/e35/45686622_528959197575989_4141025071423371040_n.jpg,,sculpture,,,ccbb,realismo,ccbbsp,realism,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/03927efad8d2851bda52986100d79ed0/5C9099B5/t51.2885-15/e35/43023957_324541678364180_8328935851101580450_n.jpg,77,77,staring • Exposição 50 anos de Realismo,11,1915475597476351283,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,345167998,BqVIuhDgc0z,1542562506,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/10945f2b36c3fd6777b67acef63f6383/5C7288ED/t51.2885-15/e35/c0.135.1080.1080/s150x150/43023957_324541678364180_8328935851101580450_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/998eca35460a8a904d26be133eda7200/5C8EFBA7/t51.2885-15/e35/c0.135.1080.1080/s240x240/43023957_324541678364180_8328935851101580450_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/76bcc25cc98186946c8ef677809faa8d/5C8EED1D/t51.2885-15/e35/c0.135.1080.1080/s320x320/43023957_324541678364180_8328935851101580450_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/451059e37f4c4aa346cd30e4f3db9063/5C8FFD47/t51.2885-15/e35/c0.135.1080.1080/s480x480/43023957_324541678364180_8328935851101580450_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2dfd2c216f65e1e97361733a403db42/5C8B44F6/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43023957_324541678364180_8328935851101580450_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c2dfd2c216f65e1e97361733a403db42/5C8B44F6/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/43023957_324541678364180_8328935851101580450_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/03927efad8d2851bda52986100d79ed0/5C9099B5/t51.2885-15/e35/43023957_324541678364180_8328935851101580450_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
726,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/9556ac543eda488f183e4f58eb48bc3d/5CAD759E/t51.2885-15/e35/44869491_734850553536799_4250756461662634739_n.jpg,45,45,#GiovaniCaramello #ccbbsp #jj_sampa #olharesdesampa #cidadedagaroa #sampacity #sampawalk #REALISMO #50ANOSDEREALISMO,3,1915463241066932397,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,362265628,BqVF6tQHOit,1542561033,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ffe81555b2f75bd47369f1d867f20a93/5C753B88/t51.2885-15/e35/c175.0.720.720/s150x150/44869491_734850553536799_4250756461662634739_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/243e76c2299b95d990454932c26bee65/5C8030C2/t51.2885-15/e35/c175.0.720.720/s240x240/44869491_734850553536799_4250756461662634739_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/81550f5d3caf0a4042cf4f9ca14c6019/5CAD4378/t51.2885-15/e35/c175.0.720.720/s320x320/44869491_734850553536799_4250756461662634739_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/26e2dadfff031066540a7fc4efaa7f17/5C8FB022/t51.2885-15/e35/c175.0.720.720/s480x480/44869491_734850553536799_4250756461662634739_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ee884c79dd9f54d5a40282ed36621dd8/5C717782/t51.2885-15/sh0.08/e35/c175.0.720.720/s640x640/44869491_734850553536799_4250756461662634739_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ee884c79dd9f54d5a40282ed36621dd8/5C717782/t51.2885-15/sh0.08/e35/c175.0.720.720/s640x640/44869491_734850553536799_4250756461662634739_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/9556ac543eda488f183e4f58eb48bc3d/5CAD759E/t51.2885-15/e35/44869491_734850553536799_4250756461662634739_n.jpg,,sampacity,,,GiovaniCaramello,ccbbsp,REALISMO,olharesdesampa,jj_sampa,cidadedagaroa,50ANOSDEREALISMO,sampawalk,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/4394ae53185870b6ca7959f878dad855/5C7124C7/t51.2885-15/e35/46243995_2113257638926464_1384598502828572496_n.jpg,28,28,"Calma, gente, é só uma estátua.
#ccbb #ccbbsp",0,1915451851601317179,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,7906044366,BqVDU9_D407,1542559676,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/20ada5664db464c1a2b96a534905a1ea/5C90CCF8/t51.2885-15/e35/s150x150/46243995_2113257638926464_1384598502828572496_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/5c4a218980010116f2d9a5fffbab4a43/5C7908FE/t51.2885-15/e35/s240x240/46243995_2113257638926464_1384598502828572496_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/cc64247a082711e14730a4cf44480948/5C6AE080/t51.2885-15/e35/s320x320/46243995_2113257638926464_1384598502828572496_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/02a174167d4cc6195db780e9382fb581/5C8E55C7/t51.2885-15/e35/s480x480/46243995_2113257638926464_1384598502828572496_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0127c1f20ecfec34f83c3826e725a05c/5C6D517D/t51.2885-15/sh0.08/e35/s640x640/46243995_2113257638926464_1384598502828572496_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0127c1f20ecfec34f83c3826e725a05c/5C6D517D/t51.2885-15/sh0.08/e35/s640x640/46243995_2113257638926464_1384598502828572496_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4394ae53185870b6ca7959f878dad855/5C7124C7/t51.2885-15/e35/46243995_2113257638926464_1384598502828572496_n.jpg,,ccbb,,,ccbbsp,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/348062cad2b550e185c4fb2644189ffb/5CB188A7/t51.2885-15/e35/44847236_1143105979196035_2094713273033010221_n.jpg,125,125,"introspectivo | @fabiomagalhaesatelier .
.
.
.
.
.
.
#ccbbsp #brazil #art",2,1915439336443372886,false,,,,,,446417098,BqVAe2VhGVW,1542558184,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/381933e516b61f88dade7619ad778bf2/5C81B6A8/t51.2885-15/e35/c0.135.1080.1080/s150x150/44847236_1143105979196035_2094713273033010221_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c3d537be60406082d6bb9806487a1b5c/5C7596AE/t51.2885-15/e35/c0.135.1080.1080/s240x240/44847236_1143105979196035_2094713273033010221_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/25548d824afd5cd56732371a0ba26524/5C8464D0/t51.2885-15/e35/c0.135.1080.1080/s320x320/44847236_1143105979196035_2094713273033010221_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/c4a1578998382034e271635a555d51b9/5C69D797/t51.2885-15/e35/c0.135.1080.1080/s480x480/44847236_1143105979196035_2094713273033010221_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca9b1d7a7a04084ada50609378576bbe/5C822D3F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44847236_1143105979196035_2094713273033010221_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/ca9b1d7a7a04084ada50609378576bbe/5C822D3F/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44847236_1143105979196035_2094713273033010221_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/348062cad2b550e185c4fb2644189ffb/5CB188A7/t51.2885-15/e35/44847236_1143105979196035_2094713273033010221_n.jpg,,brazil,,,art,ccbbsp,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1282,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/d93ddc529e44413857adf9fc2db231c6/5C74C304/t51.2885-15/e35/44909399_1130310973786268_6449542005309039759_n.jpg,35,35,"encantos
.
.
.
.
.
.
.
.
#ccbbsp",0,1915437295453083607,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,446417098,BqVABJhBBfX,1542557940,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/f0cba9de346acb894b774eb78250d1ec/5C6D67CB/t51.2885-15/e35/c0.101.1080.1080/s150x150/44909399_1130310973786268_6449542005309039759_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/a7b3a0aeb250fcc51d280089cf3f73b6/5C74B1CD/t51.2885-15/e35/c0.101.1080.1080/s240x240/44909399_1130310973786268_6449542005309039759_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/66989fa473f50b3ec2c858e6ef2b50a7/5CAD52B3/t51.2885-15/e35/c0.101.1080.1080/s320x320/44909399_1130310973786268_6449542005309039759_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0780c87196e186aaeda3f911e21db06/5CAFECF4/t51.2885-15/e35/c0.101.1080.1080/s480x480/44909399_1130310973786268_6449542005309039759_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/4d6d910bc78dda60edb9a3aa157c9467/5C8FF95C/t51.2885-15/sh0.08/e35/c0.101.1080.1080/s640x640/44909399_1130310973786268_6449542005309039759_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4d6d910bc78dda60edb9a3aa157c9467/5C8FF95C/t51.2885-15/sh0.08/e35/c0.101.1080.1080/s640x640/44909399_1130310973786268_6449542005309039759_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d93ddc529e44413857adf9fc2db231c6/5C74C304/t51.2885-15/e35/44909399_1130310973786268_6449542005309039759_n.jpg,,ccbbsp,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1350,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6fdfaed4c97d82221c187c35864dc3a4/5C83D629/t51.2885-15/e35/44828621_258311421708175_6958987103386130574_n.jpg,146,146,"Além do invisível | aquém do intangível .
@fabiomagalhaesatelier .
.
.
#ccbbsp #art #brasil",0,1915428725642894607,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,446417098,BqU-EcQhh0P,1542556919,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/b34f85c6eaca17581053708c7754d971/5C838671/t51.2885-15/e35/c0.135.1080.1080/s150x150/44828621_258311421708175_6958987103386130574_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/833243f8bc5cfe24d1aeb1576a70c4c6/5C7B013B/t51.2885-15/e35/c0.135.1080.1080/s240x240/44828621_258311421708175_6958987103386130574_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d022e334a9940d7d41999d94d4aa4aca/5C7D3A81/t51.2885-15/e35/c0.135.1080.1080/s320x320/44828621_258311421708175_6958987103386130574_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8c24899f63486bdd20dc491d0d99e706/5C6D3ADB/t51.2885-15/e35/c0.135.1080.1080/s480x480/44828621_258311421708175_6958987103386130574_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/26cae969d6878214ebde281d9cb051f1/5C912E6A/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44828621_258311421708175_6958987103386130574_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/26cae969d6878214ebde281d9cb051f1/5C912E6A/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/44828621_258311421708175_6958987103386130574_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6fdfaed4c97d82221c187c35864dc3a4/5C83D629/t51.2885-15/e35/44828621_258311421708175_6958987103386130574_n.jpg,,art,,,ccbbsp,brasil,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/6fc429bd9675cc3641f2bf87cc0ae797/5C906FED/t51.2885-15/e35/45646106_883226265210158_7974158301186044944_n.jpg,24,24,“50 Anos de Realismo – Do Fotorrealismo à Realidade Virtual” #benschonzeit #johnsalt #paulcadden #tommartin #javierbanegas #benjohnson #hildebrandodecastro #pedrocampos #realismo #ccbbsp #ccbb #saopaulocity,1,1915420759000188010,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,2343313,BqU8QgvnYRq,1542555969,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/5e78d26146e839146f56fa8aa6c25af1/5C77B5AF/t51.2885-15/e35/s150x150/45646106_883226265210158_7974158301186044944_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/39938851d0c6afa3333c176b7d2f46d1/5C7B58E5/t51.2885-15/e35/s240x240/45646106_883226265210158_7974158301186044944_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/b82378613f3422ea49012667216cda8c/5C6C405F/t51.2885-15/e35/s320x320/45646106_883226265210158_7974158301186044944_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/66d59f3d2f1af3eb19bdbfc3d196ffde/5C6AEF05/t51.2885-15/e35/s480x480/45646106_883226265210158_7974158301186044944_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/b68867cf83c8aa8518cec8b6b4660d6f/5C8F3308/t51.2885-15/sh0.08/e35/s640x640/45646106_883226265210158_7974158301186044944_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/b68867cf83c8aa8518cec8b6b4660d6f/5C8F3308/t51.2885-15/sh0.08/e35/s640x640/45646106_883226265210158_7974158301186044944_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/6fc429bd9675cc3641f2bf87cc0ae797/5C906FED/t51.2885-15/e35/45646106_883226265210158_7974158301186044944_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/d954f1912e6263afa51873ff97e0affa/5C749EC1/t51.2885-15/e35/44515940_356529741768280_4838785362053290502_n.jpg,benjohnson,https://instagram.fplu4-1.fna.fbcdn.net/vp/0472c005e15a88987e615cf4fd059c2d/5C6C3B81/t51.2885-15/e35/45543083_2257411461160659_8999964152295281450_n.jpg,,tommartin,ccbbsp,hildebrandodecastro,javierbanegas,realismo,ccbb,pedrocampos,paulcadden,johnsalt,benschonzeit,saopaulocity,,,,,,,,,,,,false,https://instagram.fplu4-1.fna.fbcdn.net/vp/0701f198eb41e9e243a112b5f51645db/5C8D3D94/t51.2885-15/e35/44846007_347521306012504_2118465855431180310_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4a63b8dcfc7c10e9975158493a82f563/5C8CB274/t51.2885-15/e35/45693025_1842673975858804_9067482690552455791_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e5801892c7fb76916908e6e4c18184f/5C6C75EE/t51.2885-15/e35/44833527_1905362326178019_2031541791473434199_n.jpg,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/f3aa6a299d07acfcf89da1d01c90bf2a/5C82F7CC/t51.2885-15/e35/42522873_1945833602177149_7216272666146157011_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/4932042a57df6fe176248bf6cf600734/5C7C2843/t51.2885-15/e35/44879252_262005444497873_2362859565398290020_n.jpg,,,,,
1351,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/36633def466c8a0c72eed11ec6601a8e/5C8BC19F/t51.2885-15/e35/46388893_348668815901079_3877734768996504176_n.jpg,94,94,"Momento sem 💰 em SP e o que eu faço?
.
.
""Bato perna"" fotografando lugares quando a preguiça deixa. Depois de ficar tanto tempo fora e nas casas alheias, estou curtindo bastante meu lar! Tô bem TATU ultimamente!
.
.
Confesso que o ruído exorbitante da cidade me deixa bem mal humorada (não tá fácil), mas a programação cultural não perde para lugar nenhum! Muitos deles, você não precisa pagar nada!
.
.
#saopaulo #sp #cidade #fotografia #mochileira #posviagem #cultura #essepe #suzyturista #cacheadas #selfie #sampa #ccbbsp #ccbb",8,1915414556169282530,false,"{""street_address"": """", ""zip_code"": """", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": true, ""exact_region_match"": false, ""exact_country_match"": false}",true,213163910,"São Paulo, Brazil",sao-paulo-brazil,234483959,BqU62P6FSPi,1542555230,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e64dfd388e53f491661f7232d779d6f7/5C7AFCC7/t51.2885-15/e35/c0.135.1080.1080/s150x150/46388893_348668815901079_3877734768996504176_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/9c813a92052e0482566a19ff151cc25b/5C8F7E8D/t51.2885-15/e35/c0.135.1080.1080/s240x240/46388893_348668815901079_3877734768996504176_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/f61063324de5ad189478bd4189791e2e/5CAF4337/t51.2885-15/e35/c0.135.1080.1080/s320x320/46388893_348668815901079_3877734768996504176_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/8ed498e8880e1bd83d25a3e58ebd7a3f/5C806E6D/t51.2885-15/e35/c0.135.1080.1080/s480x480/46388893_348668815901079_3877734768996504176_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1ec75e669d043c05a1621f2e34175d6f/5CAE38DC/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/46388893_348668815901079_3877734768996504176_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1ec75e669d043c05a1621f2e34175d6f/5CAE38DC/t51.2885-15/sh0.08/e35/c0.135.1080.1080/s640x640/46388893_348668815901079_3877734768996504176_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/36633def466c8a0c72eed11ec6601a8e/5C8BC19F/t51.2885-15/e35/46388893_348668815901079_3877734768996504176_n.jpg,,essepe,,,selfie,mochileira,cidade,sp,cacheadas,ccbb,fotografia,cultura,sampa,saopaulo,posviagem,suzyturista,ccbbsp,,,,,,,,,,false,,,,,,,,,,,,,,
800,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/16a61774d3dc6c6f3ba51cde0552db03/5C7D082F/t51.2885-15/e35/44475979_206716000227367_5878123647386781397_n.jpg,12,12,"Oldboy: Dias de Vingança
2013 ‧ Thriller/Drama ‧ 1h 44m
Um arrogante executivo, Joe Ducett, é sequestrado e passa 20 anos em cativeiro, sem saber quem o sequestrou ou o motivo. Enquanto isso, ele descobre, pela televisão, que sua ex-esposa foi assassinada e que ele é o principal suspeito. Certo dia, Joe é libertado e, com a ajuda de uma assistente social, ele tem apenas três dias para descobrir a verdade sobre seu sequestro.
#acordeocinemadespikelee #spikelee #oldboy #movie
#movies #filme #cinema
#cinefilos #ccbbsp",0,1915404194443742252,false,"{""street_address"": ""Rua \u00c1lvares Penteado, 112"", ""zip_code"": ""01012-000"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,213164595,CCBB São Paulo,ccbb-sao-paulo,3871032565,BqU4fdzHMws,1542553994,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/997782774dc59bf4b52682a779e92081/5CACC147/t51.2885-15/e35/c0.69.550.550/s150x150/44475979_206716000227367_5878123647386781397_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/c884a0ce95354dd07bbf2b712db5c3b5/5C69F90D/t51.2885-15/e35/c0.69.550.550/s240x240/44475979_206716000227367_5878123647386781397_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3e921b5025ddd4326fcc2521860d51e5/5C7E5AB7/t51.2885-15/e35/c0.69.550.550/s320x320/44475979_206716000227367_5878123647386781397_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/cf43e8e3339aceb4610dae1f3093e81b/5C7D82ED/t51.2885-15/e35/c0.69.550.550/s480x480/44475979_206716000227367_5878123647386781397_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/66624d9d108396dec8ad773ed9ebb9e5/5C79A913/t51.2885-15/e35/c0.69.550.550/44475979_206716000227367_5878123647386781397_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/66624d9d108396dec8ad773ed9ebb9e5/5C79A913/t51.2885-15/e35/c0.69.550.550/44475979_206716000227367_5878123647386781397_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/16a61774d3dc6c6f3ba51cde0552db03/5C7D082F/t51.2885-15/e35/44475979_206716000227367_5878123647386781397_n.jpg,,oldboy,,,cinefilos,ccbbsp,cinema,movie,spikelee,filme,movies,acordeocinemadespikelee,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,
