dimensions/height,dimensions/width,display_url,edge_liked_by/count,edge_media_preview_like/count,edge_media_to_caption/edges/0/node/text,edge_media_to_comment/count,id,is_video,location,owner/id,shortcode,tags/0,tags/1,tags/2,taken_at_timestamp,thumbnail_resources/0/config_height,thumbnail_resources/0/config_width,thumbnail_resources/0/src,thumbnail_resources/1/config_height,thumbnail_resources/1/config_width,thumbnail_resources/1/src,thumbnail_resources/2/config_height,thumbnail_resources/2/config_width,thumbnail_resources/2/src,thumbnail_resources/3/config_height,thumbnail_resources/3/config_width,thumbnail_resources/3/src,thumbnail_resources/4/config_height,thumbnail_resources/4/config_width,thumbnail_resources/4/src,thumbnail_src,urls/0,video_view_count,tags/3,location/address_json,location/has_public_page,location/id,location/name,location/slug,tags/4,comments_disabled,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,urls/1,urls/2,urls/3,urls/4,urls/5,urls/6,urls/7,urls/8,urls/9,tags/11,tags/12,tags/13,tags/14,tags/15,tags/16,tags/17,tags/18,tags/19,tags/20,tags/21,tags/22,tags/23,tags/24,tags/25,tags/26,tags/27,tags/28,tags/29
1349,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/c57870ec1fbede243ca194c3a86bcd02/5CACFD29/t51.2885-15/e35/40289822_245872249406623_478693127549353984_n.jpg,66,66,"Além de tudo o que já falaram sobre este espetáculo e esta cia de teatro brasileiro (que nos mostra quem somos, que nos dá identidade, nos enche de orgulho e, principalmente, nos tira da mediocridade na qual estamos inseridos) eu gostaria de acrescentar que amo teatro com cheiro. Cheiro de maquiagem, do tecido do figurino, do laque na peruca... É teatro com textura, com inteireza e com o princípio de tudo. Que lindo o Brasil profundo do Suassuna. Viva! Obrigado @barcadoscoracoespartidos! .
.
.
.
#abarcadoscoracoespartidos #suassuna #suassunaoautodoreinodosol #teatroportoseguro #teatro #teatrosim #teatrobrasileiro",3,1855226454335284819,false,,52971257,Bm_FqF8j-ZT,suassuna,teatro,teatroportoseguro,1535380249,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0ba9f95a8a03d1a2a0df00da559be2a/5C6A2D0B/t51.2885-15/e35/c0.126.1015.1015a/s150x150/40289822_245872249406623_478693127549353984_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/442fdb1ece4b5cf6fab1d6734c72bce9/5C7D59BE/t51.2885-15/e35/c0.126.1015.1015a/s240x240/40289822_245872249406623_478693127549353984_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/60dcfbbd307378cef924a668d9375ce5/5C788706/t51.2885-15/e35/c0.126.1015.1015a/s320x320/40289822_245872249406623_478693127549353984_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/68cb03bcecaf8ae92a01e3203b66b265/5C709E5A/t51.2885-15/e35/c0.126.1015.1015a/s480x480/40289822_245872249406623_478693127549353984_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/f64c2bfd2893ecd79642cdf26a5c57e9/5C8368EF/t51.2885-15/sh0.08/e35/c0.126.1015.1015a/s640x640/40289822_245872249406623_478693127549353984_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/f64c2bfd2893ecd79642cdf26a5c57e9/5C8368EF/t51.2885-15/sh0.08/e35/c0.126.1015.1015a/s640x640/40289822_245872249406623_478693127549353984_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c57870ec1fbede243ca194c3a86bcd02/5CACFD29/t51.2885-15/e35/40289822_245872249406623_478693127549353984_n.jpg,,abarcadoscoracoespartidos,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,teatrosim,false,teatrobrasileiro,suassunaoautodoreinodosol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/605bf7206e4cc98b80b1085ceabde7ff/5C7FB98D/t51.2885-15/e35/39039271_267763884058825_1222047688975974400_n.jpg,113,113,"Suassuna - O Auto do Reino do Sol, da Cia @barcadoscoracoespartidos, um dos melhores e mais inspiradores espetáculos que já assisti na vida. Um musical BRASILEIRO!!! (Quanto orgulho) Na minha humilde opinião, varreu a tal Broadway (rs)! Por isso mereceu cada indicação aos vários prêmios conquistados!!!
Cena, texto, atuações, música e direção, tudo lindo, impecável e executado de forma excelente! Como sou apaixonado por música popular... reforço esse quesito. É uma pancada a musicalidade dessa galera! Sem contar o reforço na direção musical e parceria nas composições de Chico César. 
Para quem gosta da obra de Ariano Suassuna não pode perder. É presente para alma!
Parabéns à todos os ótimos artistas e profissionais envolvidos no processo e ao diretor @luizcarlosvasconceloscosta , também Palhaço Xuxu, uma de minhas grandes inspirações como profissional e artista.
Estão no @teatroporto seguro até Setembro.
Não Percam!!! #suassuna #arianosuassuna #suassunaoauto #suassunaoautodoreinodosol #barcadoscoracoespartidos #teatroportoseguro #teatro #teatropopular #teatromusical #musical #inspiração #música #musica #cena #palco #espetáculo #musicapopular #brasileiro #orgulho #bomdia #artistas #atores #musicos",10,1855225357020695216,false,,450448543,Bm_FaH_hAqw,música,teatroportoseguro,musicapopular,1535380118,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/2fdb9683a16fbb01c8ff0d584096b07c/5C6B4344/t51.2885-15/e35/c106.0.867.867/s150x150/39039271_267763884058825_1222047688975974400_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/51aee5580311c11f007a9f4e9dfb29f4/5C77860E/t51.2885-15/e35/c106.0.867.867/s240x240/39039271_267763884058825_1222047688975974400_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/800536be319c96a2d82b6eb240ad24a7/5C6F63B4/t51.2885-15/e35/c106.0.867.867/s320x320/39039271_267763884058825_1222047688975974400_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/b830c3044fd1509aeb505a78f47e2523/5C80FDEE/t51.2885-15/e35/c106.0.867.867/s480x480/39039271_267763884058825_1222047688975974400_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/8bdb85fdd1f5e85c10a0860decb97e72/5CAC104E/t51.2885-15/sh0.08/e35/c106.0.867.867/s640x640/39039271_267763884058825_1222047688975974400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/8bdb85fdd1f5e85c10a0860decb97e72/5CAC104E/t51.2885-15/sh0.08/e35/c106.0.867.867/s640x640/39039271_267763884058825_1222047688975974400_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/605bf7206e4cc98b80b1085ceabde7ff/5C7FB98D/t51.2885-15/e35/39039271_267763884058825_1222047688975974400_n.jpg,,inspiração,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,orgulho,false,teatromusical,suassunaoauto,espetáculo,suassuna,palco,barcadoscoracoespartidos,,,,,,,,,,musica,atores,cena,suassunaoautodoreinodosol,musicos,teatropopular,teatro,bomdia,arianosuassuna,brasileiro,musical,artistas,,,,,,,
750,750,https://instagram.fplu4-1.fna.fbcdn.net/vp/0cf9fca9667a4ab1ccd4f700475685e6/5C83592D/t51.2885-15/e35/39326623_1802053749884315_2526954552746311680_n.jpg,78,78,"E pra fechar o domingo teve teatro com eles! Cobaias! E comemoração do niver da @isaboccara!
#oautodoreinodosol #teatro #suassuna #suassunaoautodoreinodosol #barcadoscoracoespartidos
#teatroportoseguro 
#equipeflaviagarrafa 
@suassunaoauto @barcadoscoracoespartidos",2,1854902746509374849,false,,178419006,Bm98DhilnWB,suassuna,oautodoreinodosol,teatroportoseguro,1535341660,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ff33e88bf2c77dfa39e44937ec57368f/5C7D6812/t51.2885-15/e35/s150x150/39326623_1802053749884315_2526954552746311680_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/060c721a8bab8be4b94e65beb8b7e0f7/5C716314/t51.2885-15/e35/s240x240/39326623_1802053749884315_2526954552746311680_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d46fad034fe67d0668d8d34661c9b986/5C79446A/t51.2885-15/e35/s320x320/39326623_1802053749884315_2526954552746311680_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/87f03ace3562307f8c4032dee6f51f41/5C71812D/t51.2885-15/e35/s480x480/39326623_1802053749884315_2526954552746311680_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/0debcf8d9c7a99e603609079f43a0ead/5C6DAD97/t51.2885-15/sh0.08/e35/s640x640/39326623_1802053749884315_2526954552746311680_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0debcf8d9c7a99e603609079f43a0ead/5C6DAD97/t51.2885-15/sh0.08/e35/s640x640/39326623_1802053749884315_2526954552746311680_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0cf9fca9667a4ab1ccd4f700475685e6/5C83592D/t51.2885-15/e35/39326623_1802053749884315_2526954552746311680_n.jpg,,teatro,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,barcadoscoracoespartidos,false,equipeflaviagarrafa,suassunaoautodoreinodosol,,,,,https://instagram.fplu4-1.fna.fbcdn.net/vp/ec8c610c0932e794dc29fe4f13129acd/5C8EF5DB/t51.2885-15/e35/39265292_451132952074324_5288398308216143872_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/a1f1874d1cdc74fe8ea7d06479303386/5C6D155F/t51.2885-15/e35/39987497_452546451910315_7312004495125250048_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/017d4de6fae70c441ddab697a64d5d70/5CB051FF/t51.2885-15/e35/39130514_316913942409490_2104870099180584960_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/1e25c48b83058e9dd8c1113fb843bc07/5C81FF64/t51.2885-15/e35/39106966_1069742716508787_7242302609044799488_n.jpg,130,130,Baita Peça! #suassunaoautodoreinodosol #barcadoscoracoespartidos,4,1854802012740521208,false,,243285346,Bm9lJp6FAz4,barcadoscoracoespartidos,suassunaoautodoreinodosol,,1535329651,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/6633f015448e5d03f1265b6ac909a856/5C6C2E5B/t51.2885-15/e35/s150x150/39106966_1069742716508787_7242302609044799488_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/738e33adb38ea5b53fa33d177b0f707e/5C90305D/t51.2885-15/e35/s240x240/39106966_1069742716508787_7242302609044799488_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/ead7d72545c6bc1e6d2d3582e986ebc2/5C75E423/t51.2885-15/e35/s320x320/39106966_1069742716508787_7242302609044799488_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/25a05c86c8fa01277a38e92eec17a963/5C82D364/t51.2885-15/e35/s480x480/39106966_1069742716508787_7242302609044799488_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/27e9a91f851bb6fb5f06054bffcbdc99/5C83E0DE/t51.2885-15/sh0.08/e35/s640x640/39106966_1069742716508787_7242302609044799488_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/27e9a91f851bb6fb5f06054bffcbdc99/5C83E0DE/t51.2885-15/sh0.08/e35/s640x640/39106966_1069742716508787_7242302609044799488_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1e25c48b83058e9dd8c1113fb843bc07/5C81FF64/t51.2885-15/e35/39106966_1069742716508787_7242302609044799488_n.jpg,,,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/21325ff56c8b7405c1571ee346d4d938/5C6E3735/t51.2885-15/e35/39260152_282118935947658_8215813219344711680_n.jpg,47,47,"ESTA FOTO EXPLICA TUDO! 
Coxia o melhor lugar!
@barcadoscoracoespartidos
@suassunaoauto
#barcadoscoracoespartidos
#oautodoreinodosol
#suassunaoautodoreinodosol 
#sarauagenciadeculturabrasileira
@adrenalvez @eduardoriospe @renatoluciano_real  @alfredodelpenho",0,1854573835178055595,false,,990623087,Bm8xRO_hZer,oautodoreinodosol,barcadoscoracoespartidos,suassunaoautodoreinodosol,1535302451,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/fa896e69717de0844ad06693f49952db/5CB05D77/t51.2885-15/e35/s150x150/39260152_282118935947658_8215813219344711680_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/dc0b00c1e0d610fbc4e6ccf5d46ebeff/5C78953D/t51.2885-15/e35/s240x240/39260152_282118935947658_8215813219344711680_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/1705baf264571e875f67c0585414d802/5C7A0B87/t51.2885-15/e35/s320x320/39260152_282118935947658_8215813219344711680_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/885494124146f7b194d0a7fc20b8ffd4/5C6E72DD/t51.2885-15/e35/s480x480/39260152_282118935947658_8215813219344711680_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7be2d7ccf3ab5a2944ef7802da030418/5CB15DD0/t51.2885-15/sh0.08/e35/s640x640/39260152_282118935947658_8215813219344711680_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7be2d7ccf3ab5a2944ef7802da030418/5CB15DD0/t51.2885-15/sh0.08/e35/s640x640/39260152_282118935947658_8215813219344711680_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/21325ff56c8b7405c1571ee346d4d938/5C6E3735/t51.2885-15/e35/39260152_282118935947658_8215813219344711680_n.jpg,,sarauagenciadeculturabrasileira,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/47ab9079e0063d907dd6b7c2cfdf56e5/5C820790/t51.2885-15/e35/39116043_541594882965733_4423293518575828992_n.jpg,32,32,Muito boa a peça @eduardoriospe! Já sou fã! 👏🏼 #barcadoacoracoespartidos #suassunaoautodoreinodosol @crisalmeida58,1,1853458439603670486,false,,30515526,Bm4zqF6hs3W,barcadoacoracoespartidos,suassunaoautodoreinodosol,,1535169485,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/c7f7e81d95d2df74b938ec046b9575ff/5C6D2728/t51.2885-15/e35/c0.45.1080.1080a/s150x150/39116043_541594882965733_4423293518575828992_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/8324ea2a3c256445e7634a146bd03add/5C79F462/t51.2885-15/e35/c0.45.1080.1080a/s240x240/39116043_541594882965733_4423293518575828992_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/91d21d47b5fccb1c965d358376ade78c/5C8E47D8/t51.2885-15/e35/c0.45.1080.1080a/s320x320/39116043_541594882965733_4423293518575828992_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f0f5a699d07a29bbca8edb70e37dd7d6/5C8D1782/t51.2885-15/e35/c0.45.1080.1080a/s480x480/39116043_541594882965733_4423293518575828992_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/35ca1befddaa1fee47c960971206f528/5C824B33/t51.2885-15/sh0.08/e35/c0.45.1080.1080a/s640x640/39116043_541594882965733_4423293518575828992_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/35ca1befddaa1fee47c960971206f528/5C824B33/t51.2885-15/sh0.08/e35/c0.45.1080.1080a/s640x640/39116043_541594882965733_4423293518575828992_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/47ab9079e0063d907dd6b7c2cfdf56e5/5C820790/t51.2885-15/e35/39116043_541594882965733_4423293518575828992_n.jpg,,,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ed11b8988682f4526d8a6958f223279/5C6F10FE/t51.2885-15/e35/39887379_607160423013080_7270255596236963840_n.jpg,250,250,"Iracema passarinhadeira passando pra avisar que Amanhã é dia de chuva no ser tão ! 💙💛
Teatro Porto Seguro 
De sexta a domingo 
Curta temporada! 📷 @ronaldogutierrezfotos
#suassunaoauto #suassuna #sarauagencia #suassunaoautodoreinodosol #barcadoscoraçõespartidos",30,1852509943698464270,false,,2090284512,Bm1b_qRBp4O,barcadoscoraçõespartidos,suassunaoauto,suassuna,1535056415,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/8caf88d3a3525768f7a9e4f24434e003/5C7CE1BC/t51.2885-15/e35/s150x150/39887379_607160423013080_7270255596236963840_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/079ad1644d931c239dda5eef29ee35df/5C79A3F6/t51.2885-15/e35/s240x240/39887379_607160423013080_7270255596236963840_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/3446ecd983664375245470f278d4c529/5C8BA64C/t51.2885-15/e35/s320x320/39887379_607160423013080_7270255596236963840_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/7095b8d1ca211197babc349e5fde22ba/5C710D16/t51.2885-15/e35/s480x480/39887379_607160423013080_7270255596236963840_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/c288626be0ebcdfe160502b368991345/5C6C521B/t51.2885-15/sh0.08/e35/s640x640/39887379_607160423013080_7270255596236963840_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/c288626be0ebcdfe160502b368991345/5C6C521B/t51.2885-15/sh0.08/e35/s640x640/39887379_607160423013080_7270255596236963840_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/0ed11b8988682f4526d8a6958f223279/5C6F10FE/t51.2885-15/e35/39887379_607160423013080_7270255596236963840_n.jpg,,sarauagencia,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,suassunaoautodoreinodosol,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d3e6b23d1ddaa8ca1cfcda22a12ac7b/5C7778BF/t51.2885-15/e35/39264484_180397469429838_3279335685339005795_n.jpg,275,275,"@suassunaoauto @sarauagencia 
#suassunaoautodoreinodosol #barcadoscoracoespartidos #sarauagênciadecultura #teatromusicalbrasileiro #musicabrasileira #musica #dança #poesia #cançãobrasileira #teatro",6,1852250374086847071,false,,5639944374,Bm0g-bOh-pf,musicabrasileira,teatro,poesia,1535025472,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/9dbacfde837766b5d26904f3d21ddf98/5C7FBD34/t51.2885-15/e35/c53.0.513.513/s150x150/39264484_180397469429838_3279335685339005795_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/bfb8dccf94fb5d7fc9d24df4b25fa0cd/5CADD97E/t51.2885-15/e35/c53.0.513.513/s240x240/39264484_180397469429838_3279335685339005795_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/fbeb113cae4e50ce8e942756ad84cecf/5C8B3AC4/t51.2885-15/e35/c53.0.513.513/s320x320/39264484_180397469429838_3279335685339005795_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/e9eccd94a90b363f2d4d2502685f7b99/5C72279E/t51.2885-15/e35/c53.0.513.513/s480x480/39264484_180397469429838_3279335685339005795_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/187ddde736e81570f318901b43accfdb/5CB16812/t51.2885-15/e35/c53.0.513.513/39264484_180397469429838_3279335685339005795_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/187ddde736e81570f318901b43accfdb/5CB16812/t51.2885-15/e35/c53.0.513.513/39264484_180397469429838_3279335685339005795_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/1d3e6b23d1ddaa8ca1cfcda22a12ac7b/5C7778BF/t51.2885-15/e35/39264484_180397469429838_3279335685339005795_n.jpg,,dança,"{""street_address"": ""Alameda Bar\u00e3o de Piracicaba, 740"", ""zip_code"": ""01216-012"", ""city_name"": ""S\u00e3o Paulo, Brazil"", ""region_name"": """", ""country_code"": ""BR"", ""exact_city_match"": false, ""exact_region_match"": false, ""exact_country_match"": false}",true,698369011,Teatro Porto Seguro,teatro-porto-seguro,barcadoscoracoespartidos,false,sarauagênciadecultura,musica,cançãobrasileira,teatromusicalbrasileiro,suassunaoautodoreinodosol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/48ea4e98831bf1c58066e98c69ddac88/5C82BC22/t51.2885-15/e35/38198289_333325057226496_6678123813940494336_n.jpg,145,145,"💙
Lucas e Iracema 
Ou, O Beijo de um Suassunico Klimt
Foto: Jonatas Marques 
#suassunaoauto #suassunaoautodoreinodosol
#suassuna #sarauagencia",4,1851221833010322366,false,,2090284512,Bmw3HLtBxu-,suassunaoauto,suassuna,suassunaoautodoreinodosol,1534902861,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/546dc7eb756172110ebf243619ed360b/5C7AEF60/t51.2885-15/e35/s150x150/38198289_333325057226496_6678123813940494336_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/f8ee364c061ee727a6a28e54bcfaa491/5C77B82A/t51.2885-15/e35/s240x240/38198289_333325057226496_6678123813940494336_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/c79bdc5a4b01d940908716e34e2b9815/5CAD2190/t51.2885-15/e35/s320x320/38198289_333325057226496_6678123813940494336_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/f07b098fdfaf8606fa956f568893a4bd/5C80E3CA/t51.2885-15/e35/s480x480/38198289_333325057226496_6678123813940494336_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0c7023771430da000d3e461d017331c/5C7ACFC7/t51.2885-15/sh0.08/e35/s640x640/38198289_333325057226496_6678123813940494336_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/e0c7023771430da000d3e461d017331c/5C7ACFC7/t51.2885-15/sh0.08/e35/s640x640/38198289_333325057226496_6678123813940494336_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/48ea4e98831bf1c58066e98c69ddac88/5C82BC22/t51.2885-15/e35/38198289_333325057226496_6678123813940494336_n.jpg,,sarauagencia,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,1080,https://instagram.fplu4-1.fna.fbcdn.net/vp/423ca445438d44c25a6b6656bcdfea07/5C8C60A2/t51.2885-15/e35/38731793_212149502986964_2091090443935678464_n.jpg,243,243,"Meia maquiagem e artefatos para os atos.
Por trás de tudo sempre há um tipo de beleza. 
Foto: Jonatas Marques
#suassunaoauto #suassuna #suassunaoautodoreinodosol",10,1850307116888529585,false,,2090284512,BmtnIT7hJqx,suassunaoauto,suassuna,suassunaoautodoreinodosol,1534793818,150,150,https://instagram.fplu4-1.fna.fbcdn.net/vp/ec2b3a99e18d6adf0a35f07ad60e76b2/5C7DE577/t51.2885-15/e35/c180.0.720.720/s150x150/38731793_212149502986964_2091090443935678464_n.jpg,240,240,https://instagram.fplu4-1.fna.fbcdn.net/vp/80128a11c841b7e83aa8f11d9c743f24/5C777C3D/t51.2885-15/e35/c180.0.720.720/s240x240/38731793_212149502986964_2091090443935678464_n.jpg,320,320,https://instagram.fplu4-1.fna.fbcdn.net/vp/d2c21aa89f4babe6b2c9e416a1b0adb5/5CACA787/t51.2885-15/e35/c180.0.720.720/s320x320/38731793_212149502986964_2091090443935678464_n.jpg,480,480,https://instagram.fplu4-1.fna.fbcdn.net/vp/1eee2e7f8e2ca00d4d46b79a6ab71719/5CAE91DD/t51.2885-15/e35/c180.0.720.720/s480x480/38731793_212149502986964_2091090443935678464_n.jpg,640,640,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d279a13114b4397d1584b0f4efb6ace/5C840B7D/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/38731793_212149502986964_2091090443935678464_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/7d279a13114b4397d1584b0f4efb6ace/5C840B7D/t51.2885-15/sh0.08/e35/c180.0.720.720/s640x640/38731793_212149502986964_2091090443935678464_n.jpg,https://instagram.fplu4-1.fna.fbcdn.net/vp/423ca445438d44c25a6b6656bcdfea07/5C8C60A2/t51.2885-15/e35/38731793_212149502986964_2091090443935678464_n.jpg,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
